CP;Provincia;Localidad;Cod_Provincia;
4117;Tucuman;El Paraiso;14;
4117;Tucuman;El Portezuelo;14;
4117;Tucuman;Finca Lopez;14;
4117;Tucuman;Guzman E Fcgb;14;
4117;Tucuman;Ingenio La Florida;14;
4117;Tucuman;La Florida;14;
4117;Tucuman;Los Godos;14;
4117;Tucuman;Los Perez;14;
4117;Tucuman;Luisiana E Fcgm;14;
4117;Tucuman;Lujan;14;
4117;Tucuman;Macomita;14;
4117;Tucuman;Mariño;14;
4117;Tucuman;Monte Largo;14;
4117;Tucuman;Moya;14;
4117;Tucuman;Nuevo P La Florida;14;
4117;Tucuman;P G Mendez;14;
4117;Tucuman;Paraiso;14;
4117;Tucuman;Portezuelo;14;
4117;Tucuman;Pozo Hondo;14;
4117;Tucuman;Puesto De Avila;14;
4117;Tucuman;S Jose De Macomita;14;
4117;Tucuman;San Jose De Macomita;14;
4117;Tucuman;San Pedro;14;
4117;Tucuman;Santa Teresa;14;
4117;Tucuman;Taco;14;
4117;Tucuman;Taco Palta;14;
4117;Tucuman;Tambor De Tacuari;14;
4117;Tucuman;Taquello;14;
4118;Tucuman;Villa Fiad;14;
4119;Tucuman;Agua Colorada;14;
4119;Tucuman;Aguas Blancas;14;
4119;Tucuman;Alto Verde;14;
4119;Tucuman;Antillas;14;
4119;Tucuman;Antu Mapu;14;
4119;Tucuman;Asna Yaco;14;
4119;Tucuman;Benjamin Araoz;14;
4119;Tucuman;Benjamin Paz;14;
4119;Tucuman;Burruyacu;14;
4119;Tucuman;C De Los Negros;14;
4119;Tucuman;Calera Aconquija;14;
4119;Tucuman;California;14;
4119;Tucuman;Casa Del Alto;14;
4119;Tucuman;Casales;14;
4119;Tucuman;Chamico;14;
4119;Tucuman;Chilcas;14;
4119;Tucuman;Chorrilos;14;
4119;Tucuman;Churqui;14;
4119;Tucuman;Concepcion;14;
4119;Tucuman;Coop Agronomica;14;
4119;Tucuman;Coromama;14;
4119;Tucuman;Cossio;14;
4119;Tucuman;Cruz De Abajo;14;
4119;Tucuman;Descanso;14;
4119;Tucuman;Desmonte;14;
4119;Tucuman;E El Diamante;14;
4119;Tucuman;El Aserradero;14;
4119;Tucuman;El Atacal;14;
4119;Tucuman;El Azul;14;
4119;Tucuman;El Barco;14;
4119;Tucuman;El Barrialito;14;
4119;Tucuman;El Cajon;14;
4119;Tucuman;El Castoral;14;
4119;Tucuman;El Chorro;14;
4119;Tucuman;El Churqui;14;
4119;Tucuman;El Cruce;14;
4119;Tucuman;El Establo;14;
4119;Tucuman;El Frasquillo;14;
4119;Tucuman;El Interes;14;
4119;Tucuman;El Jardin;14;
4119;Tucuman;El Matal;14;
4119;Tucuman;El Morado;14;
4119;Tucuman;El Naranjito;14;
4119;Tucuman;El Obraje;14;
4119;Tucuman;El Once;14;
4119;Tucuman;El Porvenir;14;
4119;Tucuman;El Puestito;14;
4119;Tucuman;El Rodeo;14;
4119;Tucuman;El Sinquial;14;
4119;Tucuman;El Sunchal;14;
4119;Tucuman;El Tajamar;14;
4119;Tucuman;El Tipal;14;
4119;Tucuman;El Triunfo;14;
4119;Tucuman;El Zapallar;14;
4119;Tucuman;F Piedra Blanca;14;
4119;Tucuman;Finca Anchorena;14;
4119;Tucuman;Finca Cristina;14;
4119;Tucuman;Gramilla;14;
4119;Tucuman;Jaguel;14;
4119;Tucuman;Juliana;14;
4119;Tucuman;Kilometro 80;14;
4119;Tucuman;Kilometro 94;14;
4119;Tucuman;La Aguita;14;
4119;Tucuman;La Argentina;14;
4119;Tucuman;La Banda;14;
4119;Tucuman;La Calera - Tucuman;14;
4119;Tucuman;La Caqada;14;
4119;Tucuman;La Cautiva;14;
4119;Tucuman;La Cañada;14;
4119;Tucuman;La Corzuela;14;
4119;Tucuman;La Cruz;14;
4119;Tucuman;La Cruz De Arriba;14;
4119;Tucuman;La Fortuna;14;
4119;Tucuman;La Junta;14;
4119;Tucuman;La Loma;14;
4119;Tucuman;La Marta;14;
4119;Tucuman;La Pola;14;
4119;Tucuman;La Puerta De Luca;14;
4119;Tucuman;La Ramada;14;
4119;Tucuman;La Ramada De Abajo;14;
4119;Tucuman;La Ruda;14;
4119;Tucuman;La Sala;14;
4119;Tucuman;La Soledad;14;
4119;Tucuman;La Toma;14;
4119;Tucuman;La Union;14;
4119;Tucuman;La Verde;14;
4119;Tucuman;Laguna De Robles;14;
4119;Tucuman;Las Chacras;14;
4119;Tucuman;Las Pechosas;14;
4119;Tucuman;Las Zanjas;14;
4119;Tucuman;Loma Grande;14;
4119;Tucuman;Loma Negra;14;
4119;Tucuman;Los Eucaliptos;14;
4119;Tucuman;Los Gonzales;14;
4119;Tucuman;Los Gonzalez;14;
4119;Tucuman;Los Pedraza;14;
4119;Tucuman;Molle Chato;14;
4119;Tucuman;Nio El Puestito;14;
4119;Tucuman;P Cevil Con Agua;14;
4119;Tucuman;Pacara;14;
4119;Tucuman;Pacara Marcado;14;
4119;Tucuman;Pacara Pintado;14;
4119;Tucuman;Palomitas;14;
4119;Tucuman;Paso De Las Lanzas;14;
4119;Tucuman;Piedra Blanca;14;
4119;Tucuman;Piedra Tendida;14;
4119;Tucuman;Pozo Del Algarrobo;14;
4119;Tucuman;Puerta Quemada;14;
4119;Tucuman;Puestito De Arriba;14;
4119;Tucuman;Puesto De Uncos;14;
4119;Tucuman;Puesto Villagra;14;
4119;Tucuman;Punta Del Agua;14;
4119;Tucuman;Requelme;14;
4119;Tucuman;Rio Del Nio;14;
4119;Tucuman;Rodeo Toro;14;
4119;Tucuman;S Jose De S Martin;14;
4119;Tucuman;San Eusebio;14;
4119;Tucuman;San Geronimo;14;
4119;Tucuman;San Lorenzo;14;
4119;Tucuman;San Miguel;14;
4119;Tucuman;San Patricio;14;
4119;Tucuman;Santa Lucia;14;
4119;Tucuman;Santa Rosa;14;
4119;Tucuman;Santos Lugares;14;
4119;Tucuman;Sinqueal;14;
4119;Tucuman;Soraire;14;
4119;Tucuman;Tala Pampa;14;
4119;Tucuman;Tala Pozo;14;
4119;Tucuman;Talita Pozo;14;
4119;Tucuman;Taruca Pampa;14;
4119;Tucuman;Tierras Blancas;14;
4119;Tucuman;Toquello;14;
4119;Tucuman;Totoral;14;
4119;Tucuman;Tunalito;14;
4119;Tucuman;Tusca Pampa;14;
4119;Tucuman;V Benjamin Araoz;14;
4120;Tucuman;El Chañar;14;
4121;Tucuman;Villa Burruyacu;14;
4122;Tucuman;Alizal;14;
4122;Tucuman;Alurralde;14;
4122;Tucuman;Aragon;14;
4122;Tucuman;Benjamin Paz;14;
4122;Tucuman;Casa Del Alto;14;
4122;Tucuman;Choromoro;14;
4122;Tucuman;Chusca;14;
4122;Tucuman;Criollas;14;
4122;Tucuman;Desmonte;14;
4122;Tucuman;E El Cadillal;14;
4122;Tucuman;El Cedro;14;
4122;Tucuman;El Ojo;14;
4122;Tucuman;Gonzalo;14;
4122;Tucuman;Huasamayo;14;
4122;Tucuman;Huasamayo Sud;14;
4122;Tucuman;Junta;14;
4122;Tucuman;La Higuera;14;
4122;Tucuman;Las Juntas;14;
4122;Tucuman;Loma Del Medio;14;
4122;Tucuman;Mato Yaco;14;
4122;Tucuman;Posta Vieja;14;
4122;Tucuman;Potro Yaco;14;
4122;Tucuman;Puertas;14;
4122;Tucuman;Puesto Grande;14;
4122;Tucuman;R Del Algarrobo;14;
4122;Tucuman;Rio Vipos;14;
4122;Tucuman;Rodeo;14;
4122;Tucuman;Rodeo Grande;14;
4122;Tucuman;Salamanca;14;
4122;Tucuman;Salinas;14;
4122;Tucuman;San Julian Yaco;14;
4122;Tucuman;San Miguel;14;
4122;Tucuman;San Vicente;14;
4122;Tucuman;Sauce Yacu;14;
4122;Tucuman;Sepultura;14;
4122;Tucuman;Simbolar;14;
4122;Tucuman;Tala Yaco;14;
4122;Tucuman;Tapia;14;
4122;Tucuman;Ticucho;14;
4122;Tucuman;Tuna Sola;14;
4122;Tucuman;Vesubio;14;
4122;Tucuman;Viaductos Del Toro;14;
4122;Tucuman;Vipos;14;
4122;Tucuman;Yaco;14;
4122;Tucuman;Ñorco;14;
4123;Tucuman;La Ramada;14;
4124;Tucuman;A De La Angostura;14;
4124;Tucuman;A De Los Gimenez;14;
4124;Tucuman;Abra El Candado;14;
4124;Tucuman;Acequiones;14;
4124;Tucuman;Agua El Simbo;14;
4124;Tucuman;Agua Rosada;14;
4124;Tucuman;Agua Salada;14;
4124;Tucuman;Aguada De Jorge;14;
4124;Tucuman;Alto La Totora;14;
4124;Tucuman;Angostura;14;
4124;Tucuman;Anta;14;
4124;Tucuman;Barborin;14;
4124;Tucuman;Boba Yacu;14;
4124;Tucuman;Cachi Yaco;14;
4124;Tucuman;Campo Redondo;14;
4124;Tucuman;Capilla;14;
4124;Tucuman;Casas Viejas;14;
4124;Tucuman;Cervalito;14;
4124;Tucuman;Chulca;14;
4124;Tucuman;Corral Viejo;14;
4124;Tucuman;E Hernan Miraval;14;
4124;Tucuman;E Juan Jose Paso;14;
4124;Tucuman;El Alpizar;14;
4124;Tucuman;El Arenal;14;
4124;Tucuman;El Boyero;14;
4124;Tucuman;El Brete;14;
4124;Tucuman;El Cadillal;14;
4124;Tucuman;El Chorro;14;
4124;Tucuman;El Junquillar;14;
4124;Tucuman;El Milagro;14;
4124;Tucuman;El Mistol;14;
4124;Tucuman;El Molino;14;
4124;Tucuman;El Mollar;14;
4124;Tucuman;El P De Paranillo;14;
4124;Tucuman;El Pelado;14;
4124;Tucuman;El Porvenir;14;
4124;Tucuman;El Potrero;14;
4124;Tucuman;El Pozo;14;
4124;Tucuman;El Puestito;14;
4124;Tucuman;El Quebrachal;14;
4124;Tucuman;El Suncal;14;
4124;Tucuman;El Talar;14;
4124;Tucuman;El Zauzal;14;
4124;Tucuman;Estanque;14;
4124;Tucuman;Hualinchay;14;
4124;Tucuman;India Muerta;14;
4124;Tucuman;Kilometro 1340;14;
4124;Tucuman;Kilometro 847;14;
4124;Tucuman;La Aguada;14;
4124;Tucuman;La Banda;14;
4124;Tucuman;La Dorita;14;
4124;Tucuman;La Esquina;14;
4124;Tucuman;La Laguna;14;
4124;Tucuman;La Maravilla;14;
4124;Tucuman;Las Arcas;14;
4124;Tucuman;Las Botijas;14;
4124;Tucuman;Las Burras;14;
4124;Tucuman;Las Criollas;14;
4124;Tucuman;Las Pircas;14;
4124;Tucuman;Las T De Colalao;14;
4124;Tucuman;Las Tacanas;14;
4124;Tucuman;Laurel Yaco;14;
4124;Tucuman;Leocadio Paz;14;
4124;Tucuman;Los Bordos;14;
4124;Tucuman;Los Puestos;14;
4124;Tucuman;Manantiales;14;
4124;Tucuman;Mimillo;14;
4124;Tucuman;Miranda;14;
4124;Tucuman;Molle Yaco;14;
4124;Tucuman;Monte Bello;14;
4124;Tucuman;Pantanillo;14;
4124;Tucuman;Perucho;14;
4124;Tucuman;Pie De La Cuesta;14;
4124;Tucuman;Pingollar;14;
4124;Tucuman;Portezuelo;14;
4124;Tucuman;Pozo Suncho;14;
4124;Tucuman;Pradera Alegre;14;
4124;Tucuman;Puesto Varela;14;
4124;Tucuman;Rearte;14;
4124;Tucuman;S Pedro De Colalao;14;
4124;Tucuman;San Carlos;14;
4124;Tucuman;San Fernando;14;
4124;Tucuman;San Isidro;14;
4124;Tucuman;San Jose;14;
4124;Tucuman;San Pedro De Colalao;14;
4124;Tucuman;Santa Rita;14;
4124;Tucuman;Sauzal;14;
4124;Tucuman;Tacanas;14;
4124;Tucuman;Taco Llano;14;
4124;Tucuman;Taco Punco;14;
4124;Tucuman;Taco Yaco;14;
4124;Tucuman;Taco Yana;14;
4124;Tucuman;Tipa Mayo;14;
4124;Tucuman;Toco Llana;14;
4124;Tucuman;Toro Loco;14;
4124;Tucuman;Trancas;14;
4124;Tucuman;Villa Gloria;14;
4124;Tucuman;Villa Rita;14;
4124;Tucuman;Villa Vieja;14;
4124;Tucuman;Yarami;14;
4124;Tucuman;Yuchaco;14;
4124;Tucuman;Zarate;14;
4125;Tucuman;Los Zazos;14;
4126;Salta;Alem;9;
4126;Tucuman;Baradero;14;
4126;Salta;Ceibal;9;
4126;Salta;El Brete;9;
4126;Tucuman;El Cuibal;14;
4126;Salta;El Jardin;9;
4126;Salta;El Naranjo;9;
4126;Salta;El Sunchal;9;
4126;Salta;La Asuncion;9;
4126;Salta;La Candelaria;9;
4126;Salta;La Cuesta;9;
4126;Salta;La Cueva;9;
4126;Salta;La Maravilla;9;
4126;Salta;La Poblacion;9;
4126;Tucuman;Los Mogotes;14;
4126;Salta;Miraflores;9;
4126;Tucuman;Ovejero;14;
4126;Salta;Potrerillos;9;
4126;Salta;Riarte;9;
4126;Salta;Ruiz De Los Llanos;9;
4126;Salta;S Pedro De Aranda;9;
4126;Tucuman;Salazar;14;
4126;Salta;Tala;9;
4126;Salta;Tala E R L Llanos;9;
4127;Tucuman;Tafi Del Valle;14;
4127;Salta;Villa Trancas;9;
4128;Tucuman;E De M Ouanta;14;
4128;Tucuman;E De Manualidades;14;
4128;Tucuman;E Dean Salcedo;14;
4128;Tucuman;E F N Laprida;14;
4128;Tucuman;E I Colombres;14;
4128;Tucuman;E Manuel Savio;14;
4128;Salta;El Carmen;9;
4128;Salta;El Ceibal;9;
4128;Tucuman;Escuela 12;14;
4128;Tucuman;Escuela 130;14;
4128;Tucuman;Escuela 212;14;
4128;Tucuman;Escuela 222;14;
4128;Salta;Escuela 243;9;
4128;Tucuman;Escuela 247;14;
4128;Tucuman;Escuela 251;14;
4128;Tucuman;Escuela 253;14;
4128;Tucuman;Escuela 254;14;
4128;Tucuman;Escuela 260;14;
4128;Tucuman;Escuela 324;14;
4128;Tucuman;Escuela 333;14;
4128;Tucuman;Escuela 348;14;
4128;Tucuman;Escuela 39;14;
4128;Tucuman;Escuela 51;14;
4128;Tucuman;Escuela E Canton;14;
4128;Tucuman;Escuela F Nogues;14;
4128;Tucuman;Escuela Ing Bertre;14;
4128;Tucuman;Escuela L Blanco;14;
4128;Tucuman;Escuela Malvinas;14;
4128;Tucuman;Ingenio Lules;14;
4128;Tucuman;La Bolsa;14;
4128;Tucuman;La Capilla;14;
4128;Tucuman;Las Moreras;14;
4128;Tucuman;Lules;14;
4128;Tucuman;P De Las Tablas;14;
4128;Tucuman;Potrero De Las Tablas;14;
4128;Tucuman;R Provincial 301;14;
4128;Tucuman;R Provincial 338;14;
4128;Tucuman;R Provincial 380;14;
4128;Tucuman;Ruta Nacional 157;14;
4128;Tucuman;Ruta Nacional38;14;
4128;Salta;San Jose De Lules;9;
4128;Tucuman;Santa Victoria;14;
4129;Tucuman;C Maria Elena;14;
4129;Tucuman;El Obraje;14;
4129;Tucuman;La Quebrada;14;
4129;Tucuman;La Reduccion;14;
4129;Tucuman;Las Tablas;14;
4129;Tucuman;Malvinas;14;
4129;Tucuman;Obraje;14;
4129;Tucuman;Potrero;14;
4129;Tucuman;Punta Del Monte;14;
4129;Tucuman;Quebrada De Lules;14;
4129;Tucuman;San Jenaro;14;
4129;Tucuman;San Pablo;14;
4129;Tucuman;San Rafael;14;
4130;Tucuman;Mercedes;14;
4131;Tucuman;La Reduccion;14;
4132;Tucuman;Agua Azul;14;
4132;Tucuman;Agua Blanca;14;
4132;Tucuman;Arroyo De La Cruz;14;
4132;Tucuman;B Coloradas;14;
4132;Tucuman;Buen Retiro;14;
4132;Tucuman;C Santa Clara;14;
4132;Tucuman;C Santa Lucia;14;
4132;Tucuman;Carrichango;14;
4132;Tucuman;Colonia Acevedo;14;
4132;Tucuman;Colonia Bascary;14;
4132;Tucuman;Colonia Pacara;14;
4132;Tucuman;Colonia Santa Rita;14;
4132;Tucuman;E C Tucumanos;14;
4132;Tucuman;E G Moreira;14;
4132;Tucuman;E Monte Grande;14;
4132;Tucuman;E Velez Sarsfield;14;
4132;Tucuman;El Matadero;14;
4132;Tucuman;El Tropezon;14;
4132;Tucuman;Escuela 100;14;
4132;Tucuman;Escuela 124;14;
4132;Tucuman;Escuela 154;14;
4132;Tucuman;Escuela 160;14;
4132;Tucuman;Escuela 197;14;
4132;Tucuman;Escuela 200;14;
4132;Tucuman;Escuela 206;14;
4132;Tucuman;Escuela 257;14;
4132;Tucuman;Escuela 261;14;
4132;Tucuman;Escuela 298;14;
4132;Tucuman;Escuela 321;14;
4132;Tucuman;Escuela 356;14;
4132;Tucuman;Escuela 373;14;
4132;Tucuman;Escuela 63;14;
4132;Tucuman;Escuela 88;14;
4132;Tucuman;Esquina Norte;14;
4132;Tucuman;Famailla;14;
4132;Tucuman;Finca San Luis;14;
4132;Tucuman;Ing La Fronterita;14;
4132;Tucuman;Invernada;14;
4132;Tucuman;Kilometro 102;14;
4132;Tucuman;Kilometro 108;14;
4132;Tucuman;La Banderita;14;
4132;Tucuman;La Fronterita;14;
4132;Tucuman;La Pinta Y La 40;14;
4132;Tucuman;Las Banderitas;14;
4132;Tucuman;Las Mesadas;14;
4132;Tucuman;Las Ratas;14;
4132;Tucuman;Las Tres Flores;14;
4132;Tucuman;Laureles;14;
4132;Tucuman;Laureles Norte;14;
4132;Tucuman;Laureles Sur;14;
4132;Tucuman;Los Sifones;14;
4132;Tucuman;R Provincial 322;14;
4132;Tucuman;R Provincial 334;14;
4132;Tucuman;R Provincial 380;14;
4132;Tucuman;Ruta Nacional 157;14;
4132;Tucuman;Ruta Nacional 38;14;
4132;Tucuman;S G Del Monte;14;
4132;Tucuman;S J De Buena Vista;14;
4132;Tucuman;San Luis;14;
4132;Tucuman;Sauce Huacho;14;
4132;Tucuman;Sauce Partido;14;
4132;Tucuman;Teniente Berdina;14;
4132;Tucuman;Tres Almacenes;14;
4133;Tucuman;La Banda;14;
4133;Tucuman;Monte Grande;14;
4133;Tucuman;Padilla;14;
4134;Tucuman;Acheral;14;
4134;Tucuman;Aranilla;14;
4134;Tucuman;Arenilla;14;
4134;Tucuman;Kilometro 99;14;
4134;Tucuman;San Gabriel;14;
4134;Tucuman;San Jose De Flores;14;
4135;Tucuman;Caspinchango;14;
4135;Tucuman;Duraznos Blancos;14;
4135;Tucuman;El Mollar;14;
4135;Tucuman;El Nogalar;14;
4135;Tucuman;Finca Pereyra;14;
4135;Tucuman;Ingeniero S Lucia;14;
4135;Tucuman;Ingenio Santa Lucia;14;
4135;Tucuman;La Ramadita;14;
4135;Tucuman;Las Cienagas;14;
4135;Tucuman;Los Rodriguez;14;
4135;Tucuman;Negro Potrero;14;
4135;Tucuman;Puesto La Ramadita;14;
4135;Tucuman;Santa Elena;14;
4135;Tucuman;Santa Lucia;14;
4135;Tucuman;Santa Monica;14;
4136;Tucuman;Nueva Baviera;14;
4137;Tucuman;A Del Infiernillo;14;
4137;Tucuman;Abra Baya;14;
4137;Tucuman;Abra De La Picaza;14;
4137;Tucuman;Abra De Yareta;14;
4137;Tucuman;Aguada;14;
4137;Tucuman;Alisos;14;
4137;Tucuman;Alto Cazadera;14;
4137;Tucuman;Alto De Anfama;14;
4137;Tucuman;Alto De Los Reales;14;
4137;Tucuman;Alto Del Huascho;14;
4137;Tucuman;Alto Del Lampazo;14;
4137;Tucuman;Alto Los Cardones;14;
4137;Tucuman;Amaicha Del Valle;14;
4137;Tucuman;Ampimpa;14;
4137;Tucuman;Antama;14;
4137;Tucuman;Antiguo Quilmes;14;
4137;Tucuman;Banda;14;
4137;Tucuman;C De Las Gallinas;14;
4137;Tucuman;C De Los Cardones;14;
4137;Tucuman;Campo Blanco;14;
4137;Tucuman;Campo Zauzal;14;
4137;Tucuman;Carapunco;14;
4137;Tucuman;Casa De Campo;14;
4137;Tucuman;Casa De Zinc;14;
4137;Tucuman;Casas Viejas;14;
4137;Tucuman;Cienaguita;14;
4137;Tucuman;Corral Blanco;14;
4137;Tucuman;Corral Grande;14;
4137;Tucuman;E Cnel I Murga;14;
4137;Tucuman;E Gob J M Silva;14;
4137;Tucuman;E Manuela Pedraza;14;
4137;Tucuman;El Antigal;14;
4137;Tucuman;El Arqueal;14;
4137;Tucuman;El Carmen;14;
4137;Tucuman;El Casial;14;
4137;Tucuman;El Casialito;14;
4137;Tucuman;El Espinal;14;
4137;Tucuman;El Infiernillo;14;
4137;Tucuman;El Lamedero;14;
4137;Tucuman;El Lamparazo;14;
4137;Tucuman;El Molle;14;
4137;Tucuman;El Molle Viejo;14;
4137;Tucuman;El Pabellon;14;
4137;Tucuman;El Payanal;14;
4137;Tucuman;El Potrerillo;14;
4137;Tucuman;El Pozo;14;
4137;Tucuman;El Toro;14;
4137;Tucuman;Espiadero;14;
4137;Tucuman;Esquina Del Valle;14;
4137;Tucuman;Fuerte Quemado;14;
4137;Tucuman;La Angostura;14;
4137;Tucuman;La Bolsa;14;
4137;Tucuman;La Cienaga;14;
4137;Tucuman;La Combada;14;
4137;Tucuman;La Lagunita;14;
4137;Tucuman;La Maravilla;14;
4137;Tucuman;La Mesada;14;
4137;Tucuman;La Puntilla;14;
4137;Tucuman;La Queseria;14;
4137;Tucuman;La Sala;14;
4137;Tucuman;La Salamanca;14;
4137;Tucuman;La Silla;14;
4137;Tucuman;La Tranca;14;
4137;Tucuman;Lamparcito;14;
4137;Tucuman;Lara;14;
4137;Tucuman;Las Bolsas;14;
4137;Tucuman;Las Carreras;14;
4137;Tucuman;Loma Redonda;14;
4137;Tucuman;Los Bateones;14;
4137;Tucuman;Los Colorados;14;
4137;Tucuman;Los Cordones;14;
4137;Tucuman;Los Corpitos;14;
4137;Tucuman;Los Cuartos;14;
4137;Tucuman;Los Pocitos;14;
4137;Tucuman;Mesada De Encima;14;
4137;Tucuman;Molle De Abajo;14;
4137;Tucuman;Molle Yaco;14;
4137;Tucuman;Nogalita;14;
4137;Tucuman;P De Encalillo;14;
4137;Tucuman;Palo Gacho;14;
4137;Tucuman;Piedras Blancas;14;
4137;Tucuman;Port De Las Animas;14;
4137;Tucuman;Port De Tomas;14;
4137;Tucuman;Puesto De Alumbre;14;
4137;Tucuman;Puesto De Zarzo;14;
4137;Tucuman;Puesto Viejo;14;
4137;Tucuman;Rearte;14;
4137;Tucuman;Rio Blanco;14;
4137;Tucuman;S J De Chasquivil;14;
4137;Tucuman;Salas;14;
4137;Tucuman;San Carlitos;14;
4137;Tucuman;San Francisco;14;
4137;Tucuman;Tafi Del Valle;14;
4137;Tucuman;Tio Punco;14;
4137;Tucuman;Toro Yaco;14;
4137;Tucuman;Zurita;14;
4138;Catamarca;El Cruce;2;
4139;Catamarca;A A La Hoyada;2;
4139;Catamarca;A A Pta De Balasto;2;
4139;Catamarca;Ampajango;2;
4139;Tucuman;Andahuala;14;
4139;Catamarca;Andalhuala;2;
4139;Catamarca;Banda;2;
4139;Catamarca;Buey Muerto;2;
4139;Catamarca;Campitos;2;
4139;Catamarca;Carpinchango;2;
4139;Catamarca;Casa De Piedra;2;
4139;Catamarca;Cerrillos;2;
4139;Tucuman;Cerro Colorado;14;
4139;Catamarca;Cienaga;2;
4139;Catamarca;Corral Viejo;2;
4139;Catamarca;El Arroyo;2;
4139;Catamarca;El Balde;2;
4139;Catamarca;El Cajon;2;
4139;Catamarca;El Calchaqui;2;
4139;Catamarca;El Cerrito;2;
4139;Tucuman;El Derrumbe;14;
4139;Catamarca;El Desmonte;2;
4139;Catamarca;El Medanito;2;
4139;Catamarca;El Recreo;2;
4139;Catamarca;El Trapiche;2;
4139;Catamarca;El Zarzo;2;
4139;Catamarca;Entre Rios;2;
4139;Catamarca;Estancia Vieja;2;
4139;Catamarca;Famabalastro;2;
4139;Catamarca;Famatanca;2;
4139;Tucuman;Iapes;14;
4139;Catamarca;Julipao;2;
4139;Catamarca;La Campana;2;
4139;Catamarca;La Hoyada;2;
4139;Catamarca;La Loma;2;
4139;Catamarca;La Ollada;2;
4139;Catamarca;La Ovejeria;2;
4139;Catamarca;La Puntilla;2;
4139;Catamarca;La Quebrada;2;
4139;Catamarca;La Soledad;2;
4139;Catamarca;Las Mojarras;2;
4139;Catamarca;Los Pozuelos;2;
4139;Catamarca;Los Saltos;2;
4139;Catamarca;Medanito;2;
4139;Catamarca;Ovejeria;2;
4139;Catamarca;Pajanguillo;2;
4139;Catamarca;Palo Seco;2;
4139;Catamarca;Paloma Yaco;2;
4139;Catamarca;Pie Del Medano;2;
4139;Catamarca;Punta De Balasto;2;
4139;Catamarca;S Ant Del Cajon;2;
4139;Catamarca;San Jose;2;
4139;Catamarca;San Jose Banda;2;
4139;Catamarca;San Jose Norte;2;
4139;Catamarca;Santa Maria;2;
4139;Catamarca;Toroyaco;2;
4139;Catamarca;Totorilla;2;
4139;Catamarca;Yapes;2;
4140;Tucuman;Tafi Del Valle;14;
4141;Catamarca;Agua Salada;2;
4141;Catamarca;Anchillos;2;
4141;Salta;Anjuana;9;
4141;Salta;Calimonte;9;
4141;Salta;Colalao Del Valle;9;
4141;Catamarca;El Arbolar;2;
4141;Salta;El Bañado;9;
4141;Salta;El Carrizal;9;
4141;Salta;El Paso;9;
4141;Catamarca;Fuerte Quemado;2;
4141;Salta;Julipao;9;
4141;Salta;La Cieneguita;9;
4141;Salta;Loma Colorada;9;
4141;Salta;Macho Rastrojo;9;
4141;Salta;Managua;9;
4141;Catamarca;Pichao;2;
4141;Salta;Puerta De Julipao;9;
4141;Salta;Puesto De Julipao;9;
4141;Salta;Quilmes;9;
4141;Catamarca;Quisca Chica;2;
4141;Salta;Quisca Grande;9;
4141;Salta;Rincon De Quilmes;9;
4141;Salta;Tala Paso;9;
4141;Salta;Tio Franco;9;
4141;Salta;Totorilla;9;
4141;Salta;Totoritas;9;
4141;Salta;Yasyamayo;9;
4142;Tucuman;Alto De Leiva;14;
4142;Tucuman;Alto Verde;14;
4142;Tucuman;Aragones;14;
4142;Tucuman;Aran;14;
4142;Tucuman;B Zorrilla;14;
4142;Salta;C Santa Catalina;9;
4142;Tucuman;C Santa Marina;14;
4142;Tucuman;Capitan Caceres;14;
4142;Tucuman;Casa De Piedra;14;
4142;Tucuman;Caspichango Viejo;14;
4142;Tucuman;Chilcar;14;
4142;Tucuman;Colonia 6;14;
4142;Tucuman;Costilla;14;
4142;Tucuman;E Fray M Esquiu;14;
4142;Tucuman;E J Castellano;14;
4142;Tucuman;E Manuel Borda;14;
4142;Tucuman;E T De Tacuari;14;
4142;Salta;El Cercado;9;
4142;Tucuman;El Churquis;14;
4142;Tucuman;El Huaico;14;
4142;Salta;El Indio;9;
4142;Tucuman;El Naranjal;14;
4142;Tucuman;Fin Del Mundo;14;
4142;Tucuman;Huasa Pampa;14;
4142;Tucuman;Ibatin;14;
4142;Tucuman;Isla San Jose;14;
4142;Tucuman;Isla San Jose Sud;14;
4142;Tucuman;Kilometro 93;14;
4142;Tucuman;La Heladera;14;
4142;Tucuman;La Quinta;14;
4142;Tucuman;Las Pampitas;14;
4142;Tucuman;Los Robles;14;
4142;Tucuman;Los Sosa;14;
4142;Tucuman;Monteros;14;
4142;Tucuman;Monteros Viejo;14;
4142;Tucuman;Oran;14;
4142;Tucuman;Piedras Coloradas;14;
4142;Tucuman;Pilco;14;
4142;Tucuman;Playa Larga;14;
4142;Tucuman;Puesto Los Robles;14;
4142;Tucuman;Rancho De Cascada;14;
4142;Tucuman;Rincon Grande;14;
4142;Tucuman;Ruta Nacional 38;14;
4142;Tucuman;Santa Catalina;14;
4142;Tucuman;Santo Domingo;14;
4142;Tucuman;V Nueva Aguilares;14;
4142;Tucuman;Villa Brava;14;
4142;Tucuman;Yacuchina;14;
4142;Tucuman;Yonopongo;14;
4142;Tucuman;Yunopongo Sud;14;
4142;Tucuman;Zavalia;14;
4143;Tucuman;Independencia;14;
4143;Tucuman;Ingenio Santa Rosa;14;
4143;Tucuman;Leon Rouges;14;
4143;Tucuman;Los Moyes;14;
4143;Tucuman;Los Reyes;14;
4143;Tucuman;Los Rojos;14;
4143;Tucuman;Santa Rosa;14;
